cd_municipio_7,regional_saude,nm_cidade,uf_municipio,nm_regiao,cidades_habitantes,id_singular,reg_ans
4312450,CRS 03 Pelotas,Morro Redondo,RS,Sul,6168,006,366439
4312476,CRS 01 Porto Alegre,Morro Reuter,RS,Sul,6167,174,305421
4312500,CRS 18 Osório,Mostardas,RS,Sul,12347,006,366439
4312609,CRS 16 Lajeado,Muçum,RS,Sul,4692,003,353752
4312617,CRS 05 Caxias do Sul,Muitos Capões,RS,Sul,2937,014,305421
4312625,CRS 06 Passo Fundo,Muliterno,RS,Sul,1754,014,305421
4312658,CRS 06 Passo Fundo,Não-Me-Toque,RS,Sul,18335,014,305421
4312674,CRS 06 Passo Fundo,Nicolau Vergueiro,RS,Sul,1982,014,305421
4312708,CRS 19 Frederico Westphalen,Nonoai,RS,Sul,14074,005,305421
4312757,CRS 06 Passo Fundo,Nova Alvorada,RS,Sul,3229,014,305421
4312807,CRS 05 Caxias do Sul,Nova Araçá,RS,Sul,5098,014,305421
4312906,CRS 05 Caxias do Sul,Nova Bassano,RS,Sul,9867,014,305421
4312955,CRS 15 Palmeira das Missões,Nova Boa Vista,RS,Sul,2089,014,305421
4313003,CRS 16 Lajeado,Nova Bréscia,RS,Sul,3104,003,353752
4313011,CRS 14 Santa Rosa,Nova Candelária,RS,Sul,3138,014,305421
4313037,CRS 04 Santa Maria,Nova Esperança do Sul,RS,Sul,4976,801,305421
4313060,CRS 01 Porto Alegre,Nova Hartz,RS,Sul,20558,174,305421
4313086,CRS 05 Caxias do Sul,Nova Pádua,RS,Sul,2389,801,305421
4313102,CRS 04 Santa Maria,Nova Palma,RS,Sul,5676,801,305421
4313201,CRS 05 Caxias do Sul,Nova Petrópolis,RS,Sul,23934,801,305421
4313300,CRS 05 Caxias do Sul,Nova Prata,RS,Sul,26637,014,305421
4313334,CRS 17 Ijuí,Nova Ramada,RS,Sul,2198,801,305421
4313359,CRS 05 Caxias do Sul,Nova Roma do Sul,RS,Sul,3545,801,305421
4313375,CRS 01 Porto Alegre,Nova Santa Rita,RS,Sul,30189,006,366439
4313391,CRS 08 Cachoeira do Sul,Novo Cabrais,RS,Sul,3633,801,305421
4313409,CRS 01 Porto Alegre,Novo Hamburgo,RS,Sul,235802,174,305421
4313425,CRS 14 Santa Rosa,Novo Machado,RS,Sul,3239,014,305421
4313441,CRS 19 Frederico Westphalen,Novo Tiradentes,RS,Sul,2187,005,305421
4313466,CRS 15 Palmeira das Missões,Novo Xingu,RS,Sul,1677,014,305421
4313490,CRS 15 Palmeira das Missões,Novo Barreiro,RS,Sul,4375,014,305421
4313508,CRS 18 Osório,Osório,RS,Sul,48999,006,366439
4313607,CRS 06 Passo Fundo,Paim Filho,RS,Sul,3685,005,305421
4313656,CRS 18 Osório,Palmares do Sul,RS,Sul,13189,006,366439
4313706,CRS 15 Palmeira das Missões,Palmeira das Missões,RS,Sul,34227,014,305421
4313805,CRS 19 Frederico Westphalen,Palmitinho,RS,Sul,8042,005,305421
4313904,CRS 17 Ijuí,Panambi,RS,Sul,45102,801,305421
4313953,CRS 13 Santa Cruz do Sul,Pantano Grande,RS,Sul,10443,003,353752
4314001,CRS 05 Caxias do Sul,Paraí,RS,Sul,7362,014,305421
4314027,CRS 04 Santa Maria,Paraíso do Sul,RS,Sul,6627,801,305421
4314035,CRS 02 Porto Alegre,Pareci Novo,RS,Sul,4441,174,305421
4314050,CRS 02 Porto Alegre,Parobé,RS,Sul,53569,174,305421
4314068,CRS 08 Cachoeira do Sul,Passa Sete,RS,Sul,4024,003,353752
4314076,CRS 13 Santa Cruz do Sul,Passo do Sobrado,RS,Sul,6155,003,353752
4314100,CRS 06 Passo Fundo,Passo Fundo,RS,Sul,214811,014,305421
4314134,CRS 11 Erechim,Paulo Bento,RS,Sul,2188,005,305421
4314159,CRS 16 Lajeado,Paverama,RS,Sul,8146,003,353752
4314175,CRS 03 Pelotas,Pedras Altas,RS,Sul,2099,006,366439
4314209,CRS 03 Pelotas,Pedro Osório,RS,Sul,7631,006,366439
4314308,CRS 17 Ijuí,Pejuçara,RS,Sul,3817,801,305421
4314407,CRS 03 Pelotas,Pelotas,RS,Sul,336150,006,366439
4314423,CRS 05 Caxias do Sul,Picada Café,RS,Sul,5473,801,305421
4314456,CRS 19 Frederico Westphalen,Pinhal,RS,Sul,3039,801,305421
4314464,CRS 05 Caxias do Sul,Pinhal da Serra,RS,Sul,2300,801,305421
4314472,CRS 04 Santa Maria,Pinhal Grande,RS,Sul,3861,801,305421
4314498,CRS 19 Frederico Westphalen,Pinheirinho do Vale,RS,Sul,4638,005,305421
4314506,CRS 03 Pelotas,Pinheiro Machado,RS,Sul,11395,074,341894
4314548,Pinto Bandeira,Pinto Bandeira,RS,Sul,2785,801,305421
4314555,CRS 12 Santo Ângelo,Pirapó,RS,Sul,2255,183,305421
4314605,CRS 03 Pelotas,Piratini,RS,Sul,17770,074,341894
4314704,CRS 19 Frederico Westphalen,Planalto,RS,Sul,10624,005,305421
4314753,CRS 16 Lajeado,Poço das Antas,RS,Sul,2224,003,353752
4314779,CRS 06 Passo Fundo,Pontão,RS,Sul,3345,014,305421
4314787,CRS 11 Erechim,Ponte Preta,RS,Sul,1602,005,305421
4314803,CRS 01 Porto Alegre,Portão,RS,Sul,35273,174,305421
4314902,CRS 01 Porto Alegre,Porto Alegre,RS,Sul,1388794,006,366439
4315008,CRS 14 Santa Rosa,Porto Lucena,RS,Sul,4414,183,305421
4315057,CRS 14 Santa Rosa,Porto Mauá,RS,Sul,2173,014,305421
4315073,CRS 14 Santa Rosa,Porto Vera Cruz,RS,Sul,1582,014,305421
4315107,CRS 12 Santo Ângelo,Porto Xavier,RS,Sul,10127,183,305421
4315131,CRS 16 Lajeado,Pouso Novo,RS,Sul,1771,003,353752
4315149,CRS 01 Porto Alegre,Presidente Lucena,RS,Sul,3166,174,305421
4315156,CRS 16 Lajeado,Progresso,RS,Sul,5423,003,353752
4315172,CRS 05 Caxias do Sul,Protásio Alves,RS,Sul,2070,014,305421
4315206,CRS 16 Lajeado,Putinga,RS,Sul,3809,003,353752
4315305,CRS 10 Alegrete,Quaraí,RS,Sul,23995,074,341894
4315313,CRS 11 Erechim,Quatro Irmãos,RS,Sul,1577,005,305421
4315321,CRS 04 Santa Maria,Quevedos,RS,Sul,2553,801,305421
4315354,CRS 09 Cruz Alta,Quinze de Novembro,RS,Sul,4003,014,305421
4315404,CRS 15 Palmeira das Missões,Redentora,RS,Sul,9931,014,305421
4315453,CRS 16 Lajeado,Relvado,RS,Sul,1826,003,353752
4315503,CRS 04 Santa Maria,Restinga Seca,RS,Sul,15205,801,305421
4315552,CRS 19 Frederico Westphalen,Rio dos Índios,RS,Sul,2866,005,305421
4315602,CRS 03 Pelotas,Rio Grande,RS,Sul,198935,157,367966
4315701,CRS 13 Santa Cruz do Sul,Rio Pardo,RS,Sul,35641,003,353752
4315750,CRS 02 Porto Alegre,Riozinho,RS,Sul,4574,174,305421
4315800,CRS 16 Lajeado,Roca Sales,RS,Sul,10646,003,353752
4315909,CRS 19 Frederico Westphalen,Rodeio Bonito,RS,Sul,6831,005,305421
4315958,CRS 12 Santo Ângelo,Rolador,RS,Sul,2330,183,305421
4316006,CRS 02 Porto Alegre,Rolante,RS,Sul,21752,174,305421
4316105,CRS 15 Palmeira das Missões,Ronda Alta,RS,Sul,9969,014,305421
4316204,CRS 15 Palmeira das Missões,Rondinha,RS,Sul,5078,014,305421
4316303,CRS 12 Santo Ângelo,Roque Gonzales,RS,Sul,6693,183,305421
4316402,CRS 10 Alegrete,Rosário do Sul,RS,Sul,37674,074,341894
4316428,CRS 15 Palmeira das Missões,Sagrada Família,RS,Sul,2528,014,305421
4316436,CRS 09 Cruz Alta,Saldanha Marinho,RS,Sul,2619,801,305421
4316451,CRS 09 Cruz Alta,Salto do Jacuí,RS,Sul,10357,014,305421
4316477,CRS 12 Santo Ângelo,Salvador das Missões,RS,Sul,2955,183,305421
4316501,CRS 02 Porto Alegre,Salvador do Sul,RS,Sul,7184,174,305421
4316600,CRS 06 Passo Fundo,Sananduva,RS,Sul,16770,005,305421
4316709,CRS 09 Cruz Alta,Santa Bárbara do Sul,RS,Sul,8269,014,305421
4316733,CRS 06 Passo Fundo,Santa Cecília do Sul,RS,Sul,1710,014,305421
4316758,CRS 16 Lajeado,Santa Clara do Sul,RS,Sul,7079,003,353752
4316808,CRS 13 Santa Cruz do Sul,Santa Cruz do Sul,RS,Sul,138270,003,353752
4316907,CRS 04 Santa Maria,Santa Maria,RS,Sul,282395,801,305421
4316956,CRS 01 Porto Alegre,Santa Maria do Herval,RS,Sul,6486,174,305421
4316972,CRS 10 Alegrete,Santa Margarida do Sul,RS,Sul,2661,801,305421
4317004,CRS 03 Pelotas,Santana da Boa Vista,RS,Sul,7128,801,305421
4317103,CRS 10 Alegrete,Sant'Ana do Livramento,RS,Sul,87329,074,341894
4317202,CRS 14 Santa Rosa,Santa Rosa,RS,Sul,79488,183,305421
4317251,CRS 05 Caxias do Sul,Santa Tereza,RS,Sul,1529,014,305421
4317301,CRS 03 Pelotas,Santa Vitória do Palmar,RS,Sul,31965,801,305421
4317400,CRS 04 Santa Maria,Santiago,RS,Sul,50336,801,305421
4317509,CRS 12 Santo Ângelo,Santo Ângelo,RS,Sul,79146,183,305421
4317558,CRS 06 Passo Fundo,Santo Antônio do Palma,RS,Sul,2134,014,305421
4317608,CRS 18 Osório,Santo Antônio da Patrulha,RS,Sul,44431,006,366439
4317707,CRS 12 Santo Ângelo,Santo Antônio das Missões,RS,Sul,10485,183,305421
4317756,CRS 06 Passo Fundo,Santo Antônio do Planalto,RS,Sul,2138,014,305421
4317806,CRS 17 Ijuí,Santo Augusto,RS,Sul,14196,014,305421
4317905,CRS 14 Santa Rosa,Santo Cristo,RS,Sul,15667,183,305421
4317954,CRS 06 Passo Fundo,Santo Expedito do Sul,RS,Sul,2395,005,305421
4318002,CRS 12 Santo Ângelo,São Borja,RS,Sul,61311,183,305421
4318051,CRS 06 Passo Fundo,São Domingos do Sul,RS,Sul,2806,014,305421
4318101,CRS 04 Santa Maria,São Francisco de Assis,RS,Sul,17934,801,305421
4318200,CRS 02 Porto Alegre,São Francisco de Paula,RS,Sul,22388,174,305421
4318309,CRS 10 Alegrete,São Gabriel,RS,Sul,60090,801,305421
4318408,CRS 02 Porto Alegre,São Jerônimo,RS,Sul,21412,006,366439
4318424,CRS 06 Passo Fundo,São João da Urtiga,RS,Sul,4547,005,305421
4318432,CRS 04 Santa Maria,São João do Polêsine,RS,Sul,2708,801,305421
4318440,CRS 05 Caxias do Sul,São Jorge,RS,Sul,2976,014,305421
4318457,CRS 15 Palmeira das Missões,São José das Missões,RS,Sul,2399,014,305421
4318465,CRS 16 Lajeado,São José do Herval,RS,Sul,1931,003,353752
4318481,CRS 02 Porto Alegre,São José do Hortêncio,RS,Sul,4555,174,305421
4318499,CRS 14 Santa Rosa,São José do Inhacorá,RS,Sul,2466,014,305421
4318507,CRS 03 Pelotas,São José do Norte,RS,Sul,26248,157,367966
4318606,CRS 06 Passo Fundo,São José do Ouro,RS,Sul,6978,005,305421
4318614,CRS 02 Porto Alegre,São José do Sul,RS,Sul,2443,006,366439
4318622,CRS 05 Caxias do Sul,São José dos Ausentes,RS,Sul,4295,174,305421
4318705,CRS 01 Porto Alegre,São Leopoldo,RS,Sul,225737,174,305421
4318804,CRS 03 Pelotas,São Lourenço do Sul,RS,Sul,43278,006,366439
4318903,CRS 12 Santo Ângelo,São Luiz Gonzaga,RS,Sul,35865,183,305421
4319000,CRS 05 Caxias do Sul,São Marcos,RS,Sul,21549,801,305421
4319109,CRS 17 Ijuí,São Martinho,RS,Sul,5587,014,305421
4319125,CRS 04 Santa Maria,São Martinho da Serra,RS,Sul,2908,801,305421
4319158,CRS 12 Santo Ângelo,São Miguel das Missões,RS,Sul,7193,183,305421
4319208,CRS 12 Santo Ângelo,São Nicolau,RS,Sul,5243,183,305421
4319307,CRS 14 Santa Rosa,São Paulo das Missões,RS,Sul,5943,183,305421
4319356,CRS 02 Porto Alegre,São Pedro da Serra,RS,Sul,3618,174,305421
4319364,CRS 15 Palmeira das Missões,São Pedro das Missões,RS,Sul,1790,801,305421
4319372,CRS 12 Santo Ângelo,São Pedro do Butiá,RS,Sul,3142,183,305421
4319406,CRS 04 Santa Maria,São Pedro do Sul,RS,Sul,15863,801,305421
4319505,CRS 02 Porto Alegre,São Sebastião do Caí,RS,Sul,24898,174,305421
4319604,CRS 04 Santa Maria,São Sepé,RS,Sul,21551,801,305421
4319703,CRS 11 Erechim,São Valentim,RS,Sul,3320,005,305421
4319711,CRS 16 Lajeado,São Valentim do Sul,RS,Sul,2255,014,305421
4319737,CRS 17 Ijuí,São Valério do Sul,RS,Sul,2593,801,305421
4319752,CRS 05 Caxias do Sul,São Vendelino,RS,Sul,2309,801,305421
4319802,CRS 04 Santa Maria,São Vicente do Sul,RS,Sul,8257,801,305421
4319901,CRS 01 Porto Alegre,Sapiranga,RS,Sul,77935,174,305421
4320008,CRS 01 Porto Alegre,Sapucaia do Sul,RS,Sul,136572,006,366439
4320107,CRS 15 Palmeira das Missões,Sarandi,RS,Sul,23374,014,305421
4320206,CRS 19 Frederico Westphalen,Seberi,RS,Sul,12325,005,305421
4320230,CRS 17 Ijuí,Sede Nova,RS,Sul,2750,014,305421
4320263,CRS 08 Cachoeira do Sul,Segredo,RS,Sul,6098,003,353752
4320305,CRS 09 Cruz Alta,Selbach,RS,Sul,5222,801,305421
4320321,CRS 14 Santa Rosa,Senador Salgado Filho,RS,Sul,2725,183,305421
4320354,CRS 02 Porto Alegre,Sentinela do Sul,RS,Sul,5424,006,366439
4320404,CRS 06 Passo Fundo,Serafina Corrêa,RS,Sul,17407,014,305421
4320453,CRS 16 Lajeado,Sério,RS,Sul,2089,003,353752
4320503,CRS 06 Passo Fundo,Sertão,RS,Sul,5630,014,305421
4320552,CRS 02 Porto Alegre,Sertão Santana,RS,Sul,5989,006,366439
4320578,CRS 12 Santo Ângelo,Sete de Setembro,RS,Sul,1881,183,305421
4320602,CRS 11 Erechim,Severiano de Almeida,RS,Sul,3463,005,305421
4320651,CRS 04 Santa Maria,Silveira Martins,RS,Sul,2056,801,305421
4320677,CRS 13 Santa Cruz do Sul,Sinimbu,RS,Sul,8685,003,353752
4320701,CRS 08 Cachoeira do Sul,Sobradinho,RS,Sul,14512,003,353752
4320800,CRS 06 Passo Fundo,Soledade,RS,Sul,30939,014,305421
4320859,CRS 16 Lajeado,Tabaí,RS,Sul,4569,003,353752
4320909,CRS 06 Passo Fundo,Tapejara,RS,Sul,25256,014,305421
4321006,CRS 06 Passo Fundo,Tapera,RS,Sul,10824,014,305421
4321105,CRS 02 Porto Alegre,Tapes,RS,Sul,14920,006,366439
4321204,CRS 02 Porto Alegre,Taquara,RS,Sul,54353,174,305421
4321303,CRS 16 Lajeado,Taquari,RS,Sul,25963,003,353752
4321329,CRS 19 Frederico Westphalen,Taquaruçu do Sul,RS,Sul,3192,005,305421
4321352,CRS 18 Osório,Tavares,RS,Sul,5319,006,366439
4321402,CRS 19 Frederico Westphalen,Tenente Portela,RS,Sul,14820,005,305421
4321436,CRS 18 Osório,Terra de Areia,RS,Sul,10575,006,366439
4321451,CRS 16 Lajeado,Teutônia,RS,Sul,34023,003,353752
4321469,CRS 06 Passo Fundo,Tio Hugo,RS,Sul,3358,014,305421
4321477,CRS 19 Frederico Westphalen,Tiradentes do Sul,RS,Sul,5188,014,305421
4321493,CRS 04 Santa Maria,Toropi,RS,Sul,2594,801,305421
4321501,CRS 18 Osório,Torres,RS,Sul,43344,006,366439
4321600,CRS 18 Osório,Tramandaí,RS,Sul,56430,006,366439
4321626,CRS 16 Lajeado,Travesseiro,RS,Sul,2192,003,353752
4321634,CRS 11 Erechim,Três Arroios,RS,Sul,2636,005,305421
4321667,CRS 18 Osório,Três Cachoeiras,RS,Sul,11224,006,366439
4321709,CRS 02 Porto Alegre,Três Coroas,RS,Sul,24428,174,305421
4321808,CRS 14 Santa Rosa,Três de Maio,RS,Sul,25466,183,305421
4321832,CRS 18 Osório,Três Forquilhas,RS,Sul,2813,006,366439
4321857,CRS 15 Palmeira das Missões,Três Palmeiras,RS,Sul,4829,014,305421
4321907,CRS 19 Frederico Westphalen,Três Passos,RS,Sul,26304,183,305421
4321956,CRS 15 Palmeira das Missões,Trindade do Sul,RS,Sul,7785,014,305421
4322004,CRS 02 Porto Alegre,Triunfo,RS,Sul,28435,006,366439
4322103,CRS 14 Santa Rosa,Tucunduva,RS,Sul,5646,014,305421
4322152,CRS 06 Passo Fundo,Tunas,RS,Sul,3732,003,353752
4322186,CRS 06 Passo Fundo,Tupanci do Sul,RS,Sul,1396,005,305421
4322202,CRS 09 Cruz Alta,Tupanciretã,RS,Sul,20324,801,305421
4322251,CRS 02 Porto Alegre,Tupandi,RS,Sul,5172,174,305421
4322301,CRS 14 Santa Rosa,Tuparendi,RS,Sul,8535,183,305421
4322327,CRS 03 Pelotas,Turuçu,RS,Sul,3488,006,366439
4322343,CRS 12 Santo Ângelo,Ubiretama,RS,Sul,2025,183,305421
4322350,CRS 05 Caxias do Sul,União da Serra,RS,Sul,1183,014,305421
4322376,CRS 04 Santa Maria,Unistalda,RS,Sul,2047,801,305421
4322400,CRS 10 Alegrete,Uruguaiana,RS,Sul,120819,074,341894
4322509,CRS 05 Caxias do Sul,Vacaria,RS,Sul,66146,014,305421
4322525,CRS 13 Santa Cruz do Sul,Vale Verde,RS,Sul,3213,003,353752
4322533,CRS 13 Santa Cruz do Sul,Vale do Sol,RS,Sul,10069,003,353752
4322541,CRS 05 Caxias do Sul,Vale Real,RS,Sul,6223,174,305421
4322558,CRS 06 Passo Fundo,Vanini,RS,Sul,2047,014,305421
4322608,CRS 13 Santa Cruz do Sul,Venâncio Aires,RS,Sul,70842,003,353752
4322707,CRS 13 Santa Cruz do Sul,Vera Cruz,RS,Sul,27670,003,353752
4322806,CRS 05 Caxias do Sul,Veranópolis,RS,Sul,24554,014,305421
4322855,CRS 16 Lajeado,Vespasiano Corrêa,RS,Sul,1851,003,353752
4322905,CRS 11 Erechim,Viadutos,RS,Sul,4847,005,305421
4323002,CRS 01 Porto Alegre,Viamão,RS,Sul,231996,006,366439
4323101,CRS 19 Frederico Westphalen,Vicente Dutra,RS,Sul,4741,005,305421
4323200,CRS 06 Passo Fundo,Victor Graeff,RS,Sul,2829,014,305421
4323309,CRS 05 Caxias do Sul,Vila Flores,RS,Sul,3741,014,305421
4323358,CRS 06 Passo Fundo,Vila Lângaro,RS,Sul,2121,014,305421
4323408,CRS 06 Passo Fundo,Vila Maria,RS,Sul,4515,014,305421
4323457,CRS 04 Santa Maria,Vila Nova do Sul,RS,Sul,3932,801,305421
4323507,CRS 19 Frederico Westphalen,Vista Alegre,RS,Sul,2710,005,305421
4323606,CRS 05 Caxias do Sul,Vista Alegre do Prata,RS,Sul,1624,014,305421
4323705,CRS 19 Frederico Westphalen,Vista Gaúcha,RS,Sul,2843,005,305421
4323754,CRS 12 Santo Ângelo,Vitória das Missões,RS,Sul,3316,183,305421
4323770,CRS 16 Lajeado,Westfália,RS,Sul,3223,003,353752
4323804,CRS 18 Osório,Xangri-lá,RS,Sul,16949,006,366439
5000203,NCT de Três Lagoas,Água Clara,MS,Centro-Oeste,17901,004,347183
5000252,NCT de Coxim,Alcinópolis,MS,Centro-Oeste,4649,004,347183
5000609,NCT de Ponta Porã,Amambai,MS,Centro-Oeste,41751,018,313807
5000708,NCT de Aquidauana,Anastácio,MS,Centro-Oeste,24781,004,347183
5000807,NCT de Nova Andradina,Anaurilândia,MS,Centro-Oeste,7688,018,313807
5000856,NCT de Nova Andradina,Angélica,MS,Centro-Oeste,11308,018,313807
5000906,NCT de Ponta Porã,Antônio João,MS,Centro-Oeste,9717,018,313807
5001003,NCT de Paranaíba,Aparecida do Taboado,MS,Centro-Oeste,29826,004,347183
5001102,NCT de Aquidauana,Aquidauana,MS,Centro-Oeste,48689,004,347183
5001243,NCT de Ponta Porã,Aral Moreira,MS,Centro-Oeste,11125,018,313807
5001508,NCT de Campo Grande,Bandeirantes,MS,Centro-Oeste,8342,004,347183
5001904,NCT de Três Lagoas,Bataguassu,MS,Centro-Oeste,24222,018,313807
5002001,NCT de Nova Andradina,Batayporã,MS,Centro-Oeste,10947,018,313807
5002100,NCT de Jardim,Bela Vista,MS,Centro-Oeste,21881,004,347183
5002159,NCT de Aquidauana,Bodoquena,MS,Centro-Oeste,8887,004,347183
5002209,NCT de Jardim,Bonito,MS,Centro-Oeste,25034,004,347183
5002308,NCT de Três Lagoas,Brasilândia,MS,Centro-Oeste,11833,004,347183
5002407,NCT de Dourados,Caarapó,MS,Centro-Oeste,32748,018,313807
5002605,NCT de Campo Grande,Camapuã,MS,Centro-Oeste,13928,004,347183
5002704,NCT de Campo Grande,Campo Grande,MS,Centro-Oeste,962883,004,347183
5002803,NCT de Jardim,Caracol,MS,Centro-Oeste,5096,004,347183
5002902,NCT de Paranaíba,Cassilândia,MS,Centro-Oeste,21565,004,347183
5002951,NCT de Paranaíba,Chapadão do Sul,MS,Centro-Oeste,34606,004,347183
5003108,NCT de Campo Grande,Corguinho,MS,Centro-Oeste,4892,004,347183
5003157,NCT de Ponta Porã,Coronel Sapucaia,MS,Centro-Oeste,14685,018,313807
5003207,NCT de Corumbá,Corumbá,MS,Centro-Oeste,98751,004,347183
5003256,NCT de Paranaíba,Costa Rica,MS,Centro-Oeste,28740,004,347183
5003306,NCT de Coxim,Coxim,MS,Centro-Oeste,33440,004,347183
5003454,NCT de Fátima do Sul,Deodápolis,MS,Centro-Oeste,14317,018,313807
5003488,NCT de Aquidauana,Dois Irmãos do Buriti,MS,Centro-Oeste,11521,004,347183
5003504,NCT de Dourados,Douradina,MS,Centro-Oeste,5768,018,313807
5003702,NCT de Dourados,Dourados,MS,Centro-Oeste,264017,018,313807
5003751,NCT de Naviraí,Eldorado,MS,Centro-Oeste,11622,018,313807
5003801,NCT de Fátima do Sul,Fátima do Sul,MS,Centro-Oeste,21504,018,313807
5003900,NCT de Campo Grande,Figueirão,MS,Centro-Oeste,3751,001,314315
5004007,NCT de Fátima do Sul,Glória de Dourados,MS,Centro-Oeste,10817,018,313807
5004106,NCT de Jardim,Guia Lopes da Laguna,MS,Centro-Oeste,10116,004,347183
5004304,NCT de Naviraí,Iguatemi,MS,Centro-Oeste,13960,018,313807
5004403,NCT de Paranaíba,Inocência,MS,Centro-Oeste,8764,004,347183
5004502,NCT de Dourados,Itaporã,MS,Centro-Oeste,25263,018,313807
5004601,NCT de Naviraí,Itaquiraí,MS,Centro-Oeste,20060,018,313807
5004700,NCT de Nova Andradina,Ivinhema,MS,Centro-Oeste,30001,018,313807
5004809,NCT de Naviraí,Japorã,MS,Centro-Oeste,8441,018,313807
5004908,NCT de Campo Grande,Jaraguari,MS,Centro-Oeste,7480,004,347183
5005004,NCT de Jardim,Jardim,MS,Centro-Oeste,24504,004,347183
5005103,NCT de Fátima do Sul,Jateí,MS,Centro-Oeste,3596,018,313807
5005152,NCT de Naviraí,Juti,MS,Centro-Oeste,7067,018,313807
5005202,NCT de Corumbá,Ladário,MS,Centro-Oeste,22425,004,347183
5005251,NCT de Ponta Porã,Laguna Carapã,MS,Centro-Oeste,7037,018,313807
5005400,NCT de Campo Grande,Maracaju,MS,Centro-Oeste,48073,018,313807
5005608,NCT de Aquidauana,Miranda,MS,Centro-Oeste,26512,004,347183
5005681,NCT de Naviraí,Mundo Novo,MS,Centro-Oeste,20087,018,313807
5005707,NCT de Naviraí,Naviraí,MS,Centro-Oeste,53014,018,313807
5005806,NCT de Jardim,Nioaque,MS,Centro-Oeste,13354,004,347183
5006002,NCT de Dourados,Nova Alvorada do Sul,MS,Centro-Oeste,23409,018,313807
5006200,NCT de Nova Andradina,Nova Andradina,MS,Centro-Oeste,50848,018,313807
5006259,NCT de Nova Andradina,Novo Horizonte do Sul,MS,Centro-Oeste,4801,018,313807
5006275,Paraíso das Águas,Paraíso das Águas,MS,Centro-Oeste,5842,001,314315
5006309,NCT de Paranaíba,Paranaíba,MS,Centro-Oeste,42638,004,347183
5006358,NCT de Ponta Porã,Paranhos,MS,Centro-Oeste,13368,018,313807
5006408,NCT de Coxim,Pedro Gomes,MS,Centro-Oeste,6910,004,347183
5006606,NCT de Ponta Porã,Ponta Porã,MS,Centro-Oeste,98598,018,313807
5006903,NCT de Jardim,Porto Murtinho,MS,Centro-Oeste,12721,004,347183
5007109,NCT de Campo Grande,Ribas do Rio Pardo,MS,Centro-Oeste,24152,004,347183
5007208,NCT de Dourados,Rio Brilhante,MS,Centro-Oeste,40419,018,313807
5007307,NCT de Coxim,Rio Negro,MS,Centro-Oeste,4921,004,347183
5007406,NCT de Coxim,Rio Verde de Mato Grosso,MS,Centro-Oeste,20454,004,347183
5007505,NCT de Campo Grande,Rochedo,MS,Centro-Oeste,5451,004,347183
5007554,NCT de Três Lagoas,Santa Rita do Pardo,MS,Centro-Oeste,7165,004,347183
5007695,NCT de Campo Grande,São Gabriel do Oeste,MS,Centro-Oeste,32207,004,347183
5007703,NCT de Ponta Porã,Sete Quedas,MS,Centro-Oeste,11322,018,313807
5007802,NCT de Três Lagoas,Selvíria,MS,Centro-Oeste,8716,004,347183
5007901,NCT de Campo Grande,Sidrolândia,MS,Centro-Oeste,49735,004,347183
5007935,NCT de Coxim,Sonora,MS,Centro-Oeste,14813,004,347183
5007950,NCT de Ponta Porã,Tacuru,MS,Centro-Oeste,11205,018,313807
5007976,NCT de Nova Andradina,Taquarussu,MS,Centro-Oeste,3740,018,313807
5008008,NCT de Campo Grande,Terenos,MS,Centro-Oeste,18182,004,347183
5008305,NCT de Três Lagoas,Três Lagoas,MS,Centro-Oeste,143523,004,347183
5008404,NCT de Fátima do Sul,Vicentina,MS,Centro-Oeste,6505,018,313807
5100102,Baixada Cuiabana,Acorizal,MT,Centro-Oeste,4948,062,343404
5100201,Água Boa,Água Boa,MT,Centro-Oeste,32099,062,343404
5100250,Alta Floresta,Alta Floresta,MT,Centro-Oeste,62158,062,343404
5100300,Rondonópolis,Alto Araguaia,MT,Centro-Oeste,17751,062,343404
5100359,São Félix do Araguaia,Alto Boa Vista,MT,Centro-Oeste,5920,062,343404
5100409,Rondonópolis,Alto Garças,MT,Centro-Oeste,13956,062,343404
5100508,Diamantino,Alto Paraguai,MT,Centro-Oeste,7525,062,343404
5100607,Rondonópolis,Alto Taquari,MT,Centro-Oeste,11877,062,343404
5100805,Alta Floresta,Apiacás,MT,Centro-Oeste,8693,062,343404
5101001,Barra do Garças,Araguaiana,MT,Centro-Oeste,4005,062,343404
5101209,Rondonópolis,Araguainha,MT,Centro-Oeste,997,062,343404
5101258,Cáceres,Araputanga,MT,Centro-Oeste,14805,062,343404
5101308,Tangará da Serra,Arenápolis,MT,Centro-Oeste,10769,062,343404
5101407,Juína,Aripuanã,MT,Centro-Oeste,26558,062,343404
5101605,Baixada Cuiabana,Barão de Melgaço,MT,Centro-Oeste,7137,062,343404
5101704,Tangará da Serra,Barra do Bugres,MT,Centro-Oeste,29406,062,343404
5101803,Barra do Garças,Barra do Garças,MT,Centro-Oeste,73878,062,343404
